id,generation,expected_label,predicted_label,misbehaviour,confidence,text
13,1,0,0,False,0.9999831914901733,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's worst the acting is horrible it's scary which it is why it's horror this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i hope it make it to the 1 spot at the worst
13,2,0,0,False,0.9999854564666748,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's worst the behave is horrible it's scary which it is why it's horror this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i hope it make it to the 1 spot at the worst
13,3,0,0,False,0.9999788999557495,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's bad the behave is horrible it's scary which it is why it's horror this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i hope it make it to the 1 spot at the worst
13,4,0,0,False,0.9992223978042603,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's bad the behave is horrible it's scary which it is why it's horror this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i hope it make it to the 1 spot at the bad
13,5,0,0,False,0.9989533424377441,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's bad the behave is horrible it's scary which it is why it's repulsion this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i hope it make it to the 1 spot at the bad
13,6,0,0,False,0.9983296394348145,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's bad the act is horrible it's scary which it is why it's repulsion this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i hope it make it to the 1 spot at the bad
13,7,0,0,False,0.9957321286201477,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's bad the act is horrible it's scary which it is why it's repulsion this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i hope it make it to the 1 blob at the bad
13,8,0,0,False,0.9858698844909668,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's bad the act is atrocious it's scary which it is why it's repulsion this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i hope it make it to the 1 blob at the bad
13,9,0,0,False,0.6009604930877686,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's bad the act is atrocious it's scary which it is why it's repulsion this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i hope it make it to the 1 blob and spot at the bad
13,10,0,0,False,0.992165207862854,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's bad the act is atrocious it's scary which it is why it's repulsion this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i promise it make it to the 1 blob and spot at the bad
13,11,0,0,False,0.9286888241767883,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's risky the act is atrocious it's scary which it is why it's repulsion this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i promise it make it to the 1 blob and spot at the bad
13,12,0,0,False,0.8101579546928406,<start> r i c c o is the stupidest film ever made i can't believe my father bought this crap this film should da never got made if this film was wide known trust me it will be on the 1 spot for imdb's risky and wild the act is atrocious it's scary which it is why it's repulsion this piece of s had no horror in at at all it's an urban action which is funny because i could of <unk> it was a comedy when people got shot i couldn't help but laugh i am the only person who reviewed this and i hope that i am the last with this vote only i promise it make it to the 1 blob and spot at the bad
